"REF_DATE","GEO","DGUID","Toronto Stock Exchange Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2010-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Energy Index","Index","160","units ","0","v19457781","1.17","323.18","","","","2"
"2010-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units ","0","v19457782","1.18","183.86","","","","2"
"2010-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Gold Index","Index","160","units ","0","v19457783","1.19","420.62","","","","2"
"2010-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Industrial Index","Index","160","units ","0","v19457784","1.20","110.22","","","","2"
"2010-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Information Technology Index","Index","160","units ","0","v19457785","1.21","30.70","","","","2"
"2010-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Materials Index","Index","160","units ","0","v19457786","1.22","446.61","","","","2"
"2010-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Diversified Metals and Mining Index","Index","160","units ","0","v19457787","1.23","1483.15","","","t","2"
"2010-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units ","0","v19457788","1.24","89.36","","","","2"
"2010-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Utilities Index","Index","160","units ","0","v19457789","1.25","222.31","","","","2"
"2011-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units ","0","v122618","1.1","13559.20","","","","2"
"2011-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units ","0","v122619","1.2","13245.12","","","","2"
"2011-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, close","Index, 2000=1000","176","units ","0","v122620","1.3","13551.99","","","","2"
"2011-01","Canada","2016A000011124","Toronto Stock Exchange, stock dividend yields (composite), closing quotations","Percent","239","units ","0","v122628","1.11","2.38","","","t","2"
"2011-01","Canada","2016A000011124","Toronto Stock Exchange, price earnings ratio, closing quotations","Ratio","270","units ","0","v122629","1.12","19.81","","","t","2"
"2011-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange 60 Index","Index","160","units ","0","v19457778","1.14","778.65","","","","2"
"2011-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Discretionary Index","Index","160","units ","0","v19457779","1.15","102.02","","","","2"
"2011-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Staples Index","Index","160","units ","0","v19457780","1.16","195.23","","","","2"
"2011-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Energy Index","Index","160","units ","0","v19457781","1.17","340.23","","","","2"
"2011-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units ","0","v19457782","1.18","184.90","","","","2"
"2011-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Gold Index","Index","160","units ","0","v19457783","1.19","374.04","","","","2"
"2011-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Industrial Index","Index","160","units ","0","v19457784","1.20","114.17","","","","2"
"2011-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Information Technology Index","Index","160","units ","0","v19457785","1.21","32.18","","","","2"
"2011-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Materials Index","Index","160","units ","0","v19457786","1.22","422.38","","","","2"
"2011-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Diversified Metals and Mining Index","Index","160","units ","0","v19457787","1.23","1497.06","","","t","2"
"2011-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units ","0","v19457788","1.24","93.52","","","","2"
"2011-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Utilities Index","Index","160","units ","0","v19457789","1.25","223.90","","","","2"
"2011-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units ","0","v122618","1.1","14136.50","","","","2"
"2011-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units ","0","v122619","1.2","13680.29","","","","2"
"2011-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, close","Index, 2000=1000","176","units ","0","v122620","1.3","14136.50","","","","2"
"2011-02","Canada","2016A000011124","Toronto Stock Exchange, stock dividend yields (composite), closing quotations","Percent","239","units ","0","v122628","1.11","2.31","","","t","2"
"2011-02","Canada","2016A000011124","Toronto Stock Exchange, price earnings ratio, closing quotations","Ratio","270","units ","0","v122629","1.12","20.45","","","t","2"
"2011-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange 60 Index","Index","160","units ","0","v19457778","1.14","813.29","","","","2"
"2011-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Discretionary Index","Index","160","units ","0","v19457779","1.15","97.71","","","","2"
"2011-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Staples Index","Index","160","units ","0","v19457780","1.16","200.18","","","","2"
"2011-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Energy Index","Index","160","units ","0","v19457781","1.17","362.56","","","","2"
"2011-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units ","0","v19457782","1.18","196.55","","","","2"
"2011-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Gold Index","Index","160","units ","0","v19457783","1.19","396.94","","","","2"
"2011-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Industrial Index","Index","160","units ","0","v19457784","1.20","115.53","","","","2"
"2011-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Information Technology Index","Index","160","units ","0","v19457785","1.21","35.03","","","","2"
"2011-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Materials Index","Index","160","units ","0","v19457786","1.22","441.12","","","","2"
"2011-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Diversified Metals and Mining Index","Index","160","units ","0","v19457787","1.23","1464.31","","","t","2"
"2011-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units ","0","v19457788","1.24","92.12","","","","2"
"2011-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Utilities Index","Index","160","units ","0","v19457789","1.25","219.36","","","","2"
"2011-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units ","0","v122618","1.1","14252.77","","","","2"
"2011-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units ","0","v122619","1.2","13524.82","","","","2"
"2011-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, close","Index, 2000=1000","176","units ","0","v122620","1.3","14116.10","","","","2"
"2011-03","Canada","2016A000011124","Toronto Stock Exchange, stock dividend yields (composite), closing quotations","Percent","239","units ","0","v122628","1.11","2.32","","","t","2"
"2011-03","Canada","2016A000011124","Toronto Stock Exchange, price earnings ratio, closing quotations","Ratio","270","units ","0","v122629","1.12","19.99","","","t","2"
"2011-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange 60 Index","Index","160","units ","0","v19457778","1.14","810.86","","","","2"
"2011-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Discretionary Index","Index","160","units ","0","v19457779","1.15","97.18","","","","2"
"2011-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Staples Index","Index","160","units ","0","v19457780","1.16","200.62","","","","2"
"2011-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Energy Index","Index","160","units ","0","v19457781","1.17","356.96","","","","2"
"2011-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units ","0","v19457782","1.18","199.55","","","","2"
"2011-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Gold Index","Index","160","units ","0","v19457783","1.19","397.69","","","","2"
"2011-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Industrial Index","Index","160","units ","0","v19457784","1.20","118.77","","","","2"
"2011-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Information Technology Index","Index","160","units ","0","v19457785","1.21","34.25","","","","2"
"2011-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Materials Index","Index","160","units ","0","v19457786","1.22","439.57","","","","2"
"2011-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Diversified Metals and Mining Index","Index","160","units ","0","v19457787","1.23","1429.79","","","t","2"
"2011-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units ","0","v19457788","1.24","92.64","","","","2"
"2011-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Utilities Index","Index","160","units ","0","v19457789","1.25","222.41","","","","2"
"2011-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units ","0","v122618","1.1","14270.53","","","","2"
"2011-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units ","0","v122619","1.2","13584.55","","","","2"
"2011-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, close","Index, 2000=1000","176","units ","0","v122620","1.3","13944.79","","","","2"
"2011-04","Canada","2016A000011124","Toronto Stock Exchange, stock dividend yields (composite), closing quotations","Percent","239","units ","0","v122628","1.11","2.37","","","t","2"
"2011-04","Canada","2016A000011124","Toronto Stock Exchange, price earnings ratio, closing quotations","Ratio","270","units ","0","v122629","1.12","20.16","","","t","2"
"2011-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange 60 Index","Index","160","units ","0","v19457778","1.14","797.90","","","","2"
"2011-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Discretionary Index","Index","160","units ","0","v19457779","1.15","97.53","","","","2"
"2011-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Staples Index","Index","160","units ","0","v19457780","1.16","202.48","","","","2"
"2011-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Energy Index","Index","160","units ","0","v19457781","1.17","347.57","","","","2"
"2011-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units ","0","v19457782","1.18","196.14","","","","2"
"2011-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Gold Index","Index","160","units ","0","v19457783","1.19","405.85","","","","2"
"2011-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Industrial Index","Index","160","units ","0","v19457784","1.20","119.11","","","","2"
"2011-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Information Technology Index","Index","160","units ","0","v19457785","1.21","33.25","","","","2"
"2011-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Materials Index","Index","160","units ","0","v19457786","1.22","437.66","","","","2"
"2011-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Diversified Metals and Mining Index","Index","160","units ","0","v19457787","1.23","1485.47","","","t","2"
"2011-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units ","0","v19457788","1.24","93.38","","","","2"
"2011-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Utilities Index","Index","160","units ","0","v19457789","1.25","221.06","","","","2"
"2011-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units ","0","v122618","1.1","14089.10","","","","2"
"2011-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units ","0","v122619","1.2","13264.80","","","","2"
"2011-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, close","Index, 2000=1000","176","units ","0","v122620","1.3","13802.88","","","","2"
"2011-05","Canada","2016A000011124","Toronto Stock Exchange, stock dividend yields (composite), closing quotations","Percent","239","units ","0","v122628","1.11","2.43","","","t","2"
"2011-05","Canada","2016A000011124","Toronto Stock Exchange, price earnings ratio, closing quotations","Ratio","270","units ","0","v122629","1.12","19.86","","","t","2"
"2011-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange 60 Index","Index","160","units ","0","v19457778","1.14","789.12","","","","2"
"2011-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Discretionary Index","Index","160","units ","0","v19457779","1.15","97.16","","","","2"
"2011-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Staples Index","Index","160","units ","0","v19457780","1.16","209.81","","","","2"
"2011-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Energy Index","Index","160","units ","0","v19457781","1.17","335.83","","","","2"
"2011-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units ","0","v19457782","1.18","195.66","","","","2"
"2011-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Gold Index","Index","160","units ","0","v19457783","1.19","387.78","","","","2"
"2011-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Industrial Index","Index","160","units ","0","v19457784","1.20","118.84","","","","2"
"2011-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Information Technology Index","Index","160","units ","0","v19457785","1.21","33.76","","","","2"
"2011-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Materials Index","Index","160","units ","0","v19457786","1.22","422.61","","","","2"
"2011-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Diversified Metals and Mining Index","Index","160","units ","0","v19457787","1.23","1433.09","","","t","2"
"2011-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units ","0","v19457788","1.24","100.27","","","","2"
"2011-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Utilities Index","Index","160","units ","0","v19457789","1.25","227.96","","","","2"
"2011-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units ","0","v122618","1.1","13823.43","","","","2"
"2011-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units ","0","v122619","1.2","12763.54","","","","2"
"2011-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, close","Index, 2000=1000","176","units ","0","v122620","1.3","13300.87","","","","2"
"2011-06","Canada","2016A000011124","Toronto Stock Exchange, stock dividend yields (composite), closing quotations","Percent","239","units ","0","v122628","1.11","2.51","","","t","2"
"2011-06","Canada","2016A000011124","Toronto Stock Exchange, price earnings ratio, closing quotations","Ratio","270","units ","0","v122629","1.12","19.34","","","t","2"
"2011-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange 60 Index","Index","160","units ","0","v19457778","1.14","763.90","","","","2"
"2011-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Discretionary Index","Index","160","units ","0","v19457779","1.15","97.29","","","","2"
"2011-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Staples Index","Index","160","units ","0","v19457780","1.16","203.86","","","","2"
"2011-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Energy Index","Index","160","units ","0","v19457781","1.17","315.97","","","","2"
"2011-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units ","0","v19457782","1.18","191.35","","","","2"
"2011-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Gold Index","Index","160","units ","0","v19457783","1.19","365.20","","","","2"
"2011-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Industrial Index","Index","160","units ","0","v19457784","1.20","119.50","","","","2"
"2011-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Information Technology Index","Index","160","units ","0","v19457785","1.21","31.46","","","","2"
"2011-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Materials Index","Index","160","units ","0","v19457786","1.22","401.77","","","","2"
"2011-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Diversified Metals and Mining Index","Index","160","units ","0","v19457787","1.23","1427.52","","","t","2"
"2011-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units ","0","v19457788","1.24","99.70","","","","2"
"2011-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Utilities Index","Index","160","units ","0","v19457789","1.25","221.21","","","","2"
"2011-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units ","0","v122618","1.1","13516.17","","","","2"
"2011-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units ","0","v122619","1.2","12858.39","","","","2"
"2011-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, close","Index, 2000=1000","176","units ","0","v122620","1.3","12945.63","","","","2"
"2011-07","Canada","2016A000011124","Toronto Stock Exchange, stock dividend yields (composite), closing quotations","Percent","239","units ","0","v122628","1.11","2.59","","","t","2"
"2011-07","Canada","2016A000011124","Toronto Stock Exchange, price earnings ratio, closing quotations","Ratio","270","units ","0","v122629","1.12","18.46","","","t","2"
"2011-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange 60 Index","Index","160","units ","0","v19457778","1.14","733.30","","","","2"
"2011-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Discretionary Index","Index","160","units ","0","v19457779","1.15","90.91","","","","2"
"2011-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Staples Index","Index","160","units ","0","v19457780","1.16","203.50","","","","2"
"2011-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Energy Index","Index","160","units ","0","v19457781","1.17","310.41","","","","2"
"2011-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units ","0","v19457782","1.18","179.84","","","","2"
"2011-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Gold Index","Index","160","units ","0","v19457783","1.19","376.21","","","","2"
"2011-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Industrial Index","Index","160","units ","0","v19457784","1.20","111.80","","","","2"
"2011-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Information Technology Index","Index","160","units ","0","v19457785","1.21","29.80","","","","2"
"2011-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Materials Index","Index","160","units ","0","v19457786","1.22","408.15","","","","2"
"2011-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Diversified Metals and Mining Index","Index","160","units ","0","v19457787","1.23","1387.31","","","t","2"
"2011-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units ","0","v19457788","1.24","96.42","","","","2"
"2011-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Utilities Index","Index","160","units ","0","v19457789","1.25","220.44","","","","2"
"2011-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units ","0","v122618","1.1","12996.10","","","","2"
"2011-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units ","0","v122619","1.2","11617.81","","","","2"
"2011-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, close","Index, 2000=1000","176","units ","0","v122620","1.3","12768.70","","","","2"
"2011-08","Canada","2016A000011124","Toronto Stock Exchange, stock dividend yields (composite), closing quotations","Percent","239","units ","0","v122628","1.11","2.62","","","t","2"
"2011-08","Canada","2016A000011124","Toronto Stock Exchange, price earnings ratio, closing quotations","Ratio","270","units ","0","v122629","1.12","16.15","","","t","2"
"2011-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange 60 Index","Index","160","units ","0","v19457778","1.14","728.20","","","","2"
"2011-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Discretionary Index","Index","160","units ","0","v19457779","1.15","84.26","","","","2"
"2011-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Staples Index","Index","160","units ","0","v19457780","1.16","198.17","","","","2"
"2011-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Energy Index","Index","160","units ","0","v19457781","1.17","284.84","","","","2"
"2011-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units ","0","v19457782","1.18","177.81","","","","2"
"2011-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Gold Index","Index","160","units ","0","v19457783","1.19","419.08","","","","2"
"2011-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Industrial Index","Index","160","units ","0","v19457784","1.20","105.47","","","","2"
"2011-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Information Technology Index","Index","160","units ","0","v19457785","1.21","29.74","","","","2"
"2011-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Materials Index","Index","160","units ","0","v19457786","1.22","428.82","","","","2"
"2011-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Diversified Metals and Mining Index","Index","160","units ","0","v19457787","1.23","1256.28","","","t","2"
"2011-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units ","0","v19457788","1.24","100.15","","","","2"
"2011-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Utilities Index","Index","160","units ","0","v19457789","1.25","225.76","","","","2"
"2011-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units ","0","v122618","1.1","12798.53","","","","2"
"2011-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units ","0","v122619","1.2","11293.63","","","","2"
"2011-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, close","Index, 2000=1000","176","units ","0","v122620","1.3","11623.84","","","","2"
"2011-09","Canada","2016A000011124","Toronto Stock Exchange, stock dividend yields (composite), closing quotations","Percent","239","units ","0","v122628","1.11","2.90","","","t","2"
"2011-09","Canada","2016A000011124","Toronto Stock Exchange, price earnings ratio, closing quotations","Ratio","270","units ","0","v122629","1.12","14.79","","","t","2"
"2011-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange 60 Index","Index","160","units ","0","v19457778","1.14","667.08","","","","2"
"2011-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Discretionary Index","Index","160","units ","0","v19457779","1.15","82.00","","","","2"
"2011-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Staples Index","Index","160","units ","0","v19457780","1.16","200.91","","","","2"
"2011-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Energy Index","Index","160","units ","0","v19457781","1.17","241.59","","","","2"
"2011-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units ","0","v19457782","1.18","170.28","","","","2"
"2011-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Gold Index","Index","160","units ","0","v19457783","1.19","394.89","","","","2"
"2011-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Industrial Index","Index","160","units ","0","v19457784","1.20","94.29","","","","2"
"2011-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Information Technology Index","Index","160","units ","0","v19457785","1.21","26.44","","","","2"
"2011-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Materials Index","Index","160","units ","0","v19457786","1.22","365.80","","","","2"
"2011-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Diversified Metals and Mining Index","Index","160","units ","0","v19457787","1.23","839.13","","","t","2"
"2011-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units ","0","v19457788","1.24","97.65","","","","2"
"2011-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Utilities Index","Index","160","units ","0","v19457789","1.25","226.36","","","","2"
"2011-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units ","0","v122618","1.1","12541.84","","","","2"
"2011-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units ","0","v122619","1.2","10848.19","","","","2"
"2011-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, close","Index, 2000=1000","176","units ","0","v122620","1.3","12252.06","","","","2"
"2011-10","Canada","2016A000011124","Toronto Stock Exchange, stock dividend yields (composite), closing quotations","Percent","239","units ","0","v122628","1.11","2.74","","","t","2"
"2011-10","Canada","2016A000011124","Toronto Stock Exchange, price earnings ratio, closing quotations","Ratio","270","units ","0","v122629","1.12","15.25","","","t","2"
"2011-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange 60 Index","Index","160","units ","0","v19457778","1.14","698.04","","","","2"
"2011-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Discretionary Index","Index","160","units ","0","v19457779","1.15","83.78","","","","2"
"2011-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Staples Index","Index","160","units ","0","v19457780","1.16","203.88","","","","2"
"2011-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Energy Index","Index","160","units ","0","v19457781","1.17","273.53","","","","2"
"2011-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units ","0","v19457782","1.18","173.29","","","","2"
"2011-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Gold Index","Index","160","units ","0","v19457783","1.19","399.82","","","","2"
"2011-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Industrial Index","Index","160","units ","0","v19457784","1.20","105.77","","","","2"
"2011-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Information Technology Index","Index","160","units ","0","v19457785","1.21","27.44","","","","2"
"2011-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Materials Index","Index","160","units ","0","v19457786","1.22","387.37","","","","2"
"2011-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Diversified Metals and Mining Index","Index","160","units ","0","v19457787","1.23","1129.64","","","t","2"
